rnum,docid,hot,thank,gift,contr,views,yviews,article,patient1,ypatient,period,treat,once
976,http://wangmengln.haodf.com/,3.9,24,58,37845,327906,1153,29,2096,2,4,1,1
977,http://dongpeijingbenre.haodf.com/,3.7,8,127,97850,747062,1614,0,7174,0,4,1,1
978,http://drzhouyongai.haodf.com/,3.4,4,35,14630,400366,846,3,2852,0,4,1,1
979,http://fangdingzhu.haodf.com/,5,202,731,70499,1856461,2051,8,6438,1,4,1,1
980,http://wanghj0722.haodf.com/,4.5,62,440,90045,2605201,3386,51,7214,1,4,1,1
981,http://doczhangbin.haodf.com/,4.7,131,476,148079,11956351,7711,130,11390,0,4,1,1
982,http://chenjianyou.haodf.com/,4.5,90,480,70770,1860188,2586,5,5589,0,4,1,1
983,http://dongxinjing023.haodf.com/,4.6,109,480,86655,574082,937,6,3008,3,4,1,1
984,http://huangwenhuadaifu.haodf.com/,4.5,152,1099,102865,1036888,1294,19,2940,1,4,1,1
985,http://guojiancardiac.haodf.com/,4.7,185,1083,112170,1063624,1051,6,3171,0,4,1,1
986,http://lygcqch.haodf.com/,5,224,1070,120336,3023295,2984,34,6697,0,4,1,1
987,http://fangxiaoliang.haodf.com/,5,269,1690,97040,1769342,2156,28,5410,1,4,1,1
988,http://xiehua.haodf.com/,5,332,1453,321631,16241443,7285,94,17263,1,4,1,1
989,http://maoshengx.haodf.com/,4.8,294,1290,163093,8267153,4186,10,9175,0,4,1,1
990,http://laoweihua.haodf.com/,4.9,108,903,164087,7136745,7444,84,9021,6,4,1,1
991,http://dongchenbin.haodf.com/,5,80,371,42976,945214,1213,20,1998,2,4,1,1
992,http://xiegongnen.haodf.com/,4.6,43,140,50820,345882,1185,14,1804,3,4,1,1
993,http://huangfuxiaoqiao.haodf.com/,5,274,1072,135821,7204399,5138,45,10083,7,4,1,1
994,http://zhangxuesong301.haodf.com/,4.9,232,332,43325,1965338,2050,29,5902,1,4,1,1
995,http://chaiwei301.haodf.com/,4.9,216,1982,38010,2787013,1883,24,2996,0,4,1,1
996,http://liuwenxindr.haodf.com/,4.9,137,390,57110,377295,1089,38,1939,6,4,1,1
997,http://shenweihao.haodf.com/,4.5,65,102,39990,448465,2353,458,1752,11,4,1,1
998,http://wufengliang0524.haodf.com/,4.8,125,175,8340,562281,1251,11,1730,2,4,1,1
999,http://zhangchenggang.haodf.com/,4.8,100,304,56915,500348,1118,2,2708,19,4,1,1
1000,http://tsuijianli.haodf.com/,4.9,214,401,76635,649861,2009,26,3429,3,4,1,1
1001,http://harveydu.haodf.com/,5,115,784,107560,1193257,1734,7,2495,2,4,1,1
1002,http://drluoyan.haodf.com/,4.9,206,908,225895,18368474,9745,45,15489,2,4,1,1
1003,http://doclxm.haodf.com/,4.8,122,584,125102,3123950,1162,144,10308,0,4,1,1
1004,http://xiaomanyi.haodf.com/,4.8,114,611,94212,3504195,3199,48,8903,6,4,1,1
1005,http://trgaoxu.haodf.com/,4.7,164,504,126217,6429100,3100,0,7976,5,4,1,1
1006,http://wingtz.haodf.com/,4.8,212,242,40915,862334,979,5,2256,2,4,1,1
1007,http://drwangyue.haodf.com/,4.8,311,444,115032,9463172,5328,62,9388,6,4,1,1
1008,http://wqmm1972.haodf.com/,4.7,114,178,34205,2225972,1707,1,4937,0,4,1,1
1009,http://zhengke43.haodf.com/,4.6,73,366,56650,2333761,2185,25,3667,0,4,1,1
1010,http://linaiyang.haodf.com/,4.3,40,279,141550,5876126,6329,75,14811,1,4,1,1
1011,http://qingzhou112.haodf.com/,4.7,147,334,55705,1267299,1668,3,4760,1,4,1,1
1012,http://gonglan70.haodf.com/,5,184,261,56250,4731604,3859,5,6711,0,4,1,1
1013,http://Dryuanyifei.haodf.com/,5,193,2095,81840,1171242,2283,34,5399,2,4,1,1
1014,http://zhangqw2008.haodf.com/,4.6,98,216,64225,510592,878,0,2648,6,4,1,1
1015,http://czcz837.haodf.com/,4.4,33,121,42660,551712,0,35,3461,0,4,1,1
1016,http://fangluan.haodf.com/,3.7,6,10,20610,368102,0,23,2388,0,4,1,1
1017,http://bjwdc.haodf.com/,4.7,253,1118,100855,1400845,1890,35,2527,6,4,1,1
1018,http://zhangleidoctor.haodf.com/,4.7,322,1811,247919,9362885,6924,31,12911,4,4,1,1
1019,http://shanxf.haodf.com/,4.7,245,343,53400,1591572,2352,38,3360,2,4,1,1
1020,http://zzbooo.haodf.com/,4.6,253,332,53935,3550383,2373,8,4833,0,4,1,1
1021,http://zhengxianghuai.haodf.com/,4.6,203,173,31350,366948,1102,4,2450,4,4,1,1
1022,http://alimjanwushur.haodf.com/,4.4,73,66,13885,163747,553,1,1539,0,4,1,1
1023,http://liuyanpu.haodf.com/,4.2,87,641,188198,10407728,5319,14,7846,0,4,1,1
1024,http://mz19841984.haodf.com/,4.9,141,1088,52000,668518,833,9,2135,0,4,1,1
1025,http://zhangyaoguo.haodf.com/,5,172,326,43980,360988,1193,50,1657,0,4,1,1
1026,http://YangNong.haodf.com/,5,368,1132,99820,2449423,2676,95,6285,0,4,1,1
1027,http://sjunzh07.haodf.com/,5,112,1238,96144,4643383,3727,104,7180,13,4,1,1
1028,http://wulindoc.haodf.com/,4.5,62,346,52330,475508,889,27,3140,7,4,1,1
1029,http://xiawendr.haodf.com/,4.6,60,803,29325,283816,1077,54,967,5,4,1,1
1030,http://fdzhangzhe.haodf.com/,4.4,25,195,20390,57177,361,0,542,4,4,1,1
1031,http://liuyi0212.haodf.com/,4.4,77,697,76115,932954,1763,483,1289,0,4,1,1
1032,http://chengene.haodf.com/,5,226,1683,134369,5043920,4708,6,6538,5,4,1,1
1033,http://drwangjin.haodf.com/,5,137,1171,85029,1292776,1829,27,2136,4,4,1,1
1034,http://lishudoctor.haodf.com/,4.8,87,725,59900,1398188,1779,32,2356,2,4,1,1
1035,http://dongxiaorong.haodf.com/,5,201,655,56710,704733,886,17,2225,10,4,1,1
1036,http://zhulingjun.haodf.com/,4.7,87,1395,60635,2422234,2128,251,2401,2,4,1,1
1037,http://qydoc.haodf.com/,4.4,35,647,54445,1297305,1385,38,2036,0,4,1,1
1038,http://wenjiezhaodr.haodf.com/,5,118,205,46510,185985,622,1,2255,8,4,1,1
1039,http://renxzcn.haodf.com/,4.6,190,590,205873,17044944,8269,64,12892,1,4,1,1
1040,http://qfszyypfk.haodf.com/,4.5,9,39,23770,233659,1745,29,2213,2,4,1,1
1041,http://majiajudr.haodf.com/,5,98,302,28130,604423,1322,20,1887,3,4,1,1
1042,http://drwangyuming.haodf.com/,5,84,307,88594,4755253,3838,30,7805,0,4,1,1
1043,http://jiangpinghq.haodf.com/,4.8,66,265,59135,1947390,2231,55,4469,2,4,1,1
1044,http://yangkaidor.haodf.com/,4.4,16,108,77900,4292673,4872,55,7608,0,4,1,1
1045,http://lvxiaoai.haodf.com/,4.9,94,964,72445,1025362,1837,25,2923,2,4,1,1
1046,http://syyk.haodf.com/,5,96,207,5844,512663,813,27,1369,6,4,1,1
1047,http://xuqingtian.haodf.com/,4.3,11,100,66368,5284734,5227,251,8392,1,4,1,1
1048,http://huangtao1019.haodf.com/,4.2,35,138,73755,9242113,3407,44,6168,0,4,1,1
1049,http://liwusheng134285.haodf.com/,4.2,5,35,28050,291180,2083,221,2356,1,4,1,1
1050,http://whxgyh.haodf.com/,4.9,149,490,76685,4865737,6107,132,7533,13,4,1,1
1051,http://artdr.haodf.com/,4.7,99,1840,146250,4556270,3250,4,4808,1,4,1,1
1052,http://huyinadr.haodf.com/,4.5,68,2036,97225,651945,404,7,4897,0,4,1,1
1053,http://qlwsynl.haodf.com/,4.6,120,3721,215845,2195141,3357,54,7751,3,4,1,1
1054,http://cailiuhong.haodf.com/,4.7,95,281,24190,437803,1388,28,1938,4,4,1,1
1055,http://shengyan.haodf.com/,4.4,202,1517,559841,42529431,10264,27,22558,1,4,1,1
1056,http://xudingfei.haodf.com/,4.6,103,2643,144070,1228244,1247,15,4426,0,4,1,1
1057,http://w1f2a3e4.haodf.com/,4.2,15,101,19705,189753,919,81,1646,1,4,1,1
1058,http://wangyanjun.haodf.com/,4.7,215,431,124312,7207576,4001,2,8823,23,4,1,1
1059,http://liujunent.haodf.com/,4.7,261,1277,142138,8448475,6052,167,8469,2,4,1,1
1060,http://chengxiaohua010.haodf.com/,4.5,92,263,41845,1517688,1627,29,3765,0,4,1,1
1061,http://chenjianjun.haodf.com/,4.5,115,578,61055,3002312,2564,30,3714,2,4,1,1
1062,http://zhangcaiyundr.haodf.com/,4.5,91,272,37015,346804,1386,20,1158,1,4,1,1
1063,http://tianshenzhi.haodf.com/,4.2,44,249,62720,523802,1700,97,2544,0,4,1,1
1064,http://entdxd.haodf.com/,4.2,107,415,164106,19302603,10130,375,12304,11,4,1,1
1065,http://xingdaweidr.haodf.com/,3.5,7,66,86840,1750511,4022,1,8887,0,4,1,1
1066,http://xiaoyueyuandr.haodf.com/,4.7,389,999,117973,9861847,6889,57,10386,0,4,1,1
1067,http://jiahongnj.haodf.com/,4.7,283,2086,116945,2252610,4174,23,6598,8,4,1,1
1068,http://qishuzhendr.haodf.com/,4.5,133,435,93695,1214729,4991,9,8512,21,4,1,1
1069,http://zhaojianhongdoct.haodf.com/,4.5,146,503,49670,501095,1652,6,2750,3,4,1,1
1070,http://yingzuolin.haodf.com/,4.5,144,2123,362405,2054374,3082,1,5449,4,4,1,1
1071,http://ljl306.haodf.com/,4.4,103,775,203758,7287406,9695,261,17558,9,4,1,1
1072,http://zhaotao84543939.haodf.com/,4.5,113,411,37060,362966,865,10,1645,1,4,1,1
1073,http://cuifan1.haodf.com/,4.2,108,708,220175,5472881,6370,0,12919,6,4,1,1
1074,http://zhangzhen6503.haodf.com/,4.3,119,483,117235,3896502,6455,9,8809,5,4,1,1
1075,http://tangling1972.haodf.com/,5,47,138,36070,869898,1789,3,3245,1,4,1,1
1076,http://stoneyoung.haodf.com/,3.9,79,827,289105,6995426,8494,6,15790,0,4,1,1
1077,http://ningxudr.haodf.com/,4,43,170,70640,1876776,3315,186,6648,0,4,1,1
1078,http://gaohong0535.haodf.com/,3.7,5,16,24285,102394,406,0,785,0,4,1,1
1079,http://gbdf.haodf.com/,3.8,16,88,49270,1292700,4584,178,5210,3,4,1,1
1080,http://liqiang0059.haodf.com/,3.6,4,34,71945,594924,2635,14,4254,0,4,1,1
1081,http://zhaozhanhua.haodf.com/,3.7,8,84,46925,593903,1784,0,4309,0,4,1,1
1082,http://swxjl.haodf.com/,3.5,8,80,59245,1121509,2391,40,4942,0,4,1,1
1083,http://xdj1130.haodf.com/,3.4,2,29,25490,371702,1107,71,2599,0,4,1,1
1084,http://txzyh667688.haodf.com/,3.2,2,9,23835,256229,726,0,1882,0,4,1,1
1085,http://tang999.haodf.com/,4.9,204,2495,1324754,106849262,42261,139,46492,13,4,1,1
1086,http://glchenhai.haodf.com/,5,148,980,183730,3031619,4911,9,12708,6,4,1,1
1087,http://zhaohongledr.haodf.com/,4.3,53,253,49665,749048,1353,29,2606,0,4,1,1
1088,http://oliveryang1001.haodf.com/,4.4,34,217,35930,172100,756,7,1787,16,4,1,1
1089,http://yizhenghui.haodf.com/,4.9,165,475,82263,6020448,4281,9,7210,0,4,1,1
1090,http://djzheng01.haodf.com/,4.7,68,577,82575,1449742,5883,81,4017,3,4,1,1
1091,http://tangwenzhong.haodf.com/,4.5,72,133,54755,3983106,2593,1,4742,0,4,1,1
1092,http://wangxiaojing0811.haodf.com/,3.8,2,25,51990,639650,3087,16,4876,0,4,1,1
1093,http://fxphh.haodf.com/,5,102,369,32525,208143,804,6,2424,1,4,1,1
1094,http://linminggui.haodf.com/,5,149,305,76574,5684030,4152,13,8990,2,4,1,1
1095,http://gs1975.haodf.com/,5,162,712,84185,2476274,2265,21,7077,1,4,1,1
1096,http://chenks.haodf.com/,4.9,124,677,72115,1849043,1100,0,4028,2,4,1,1
1097,http://shandongguolei.haodf.com/,4.7,133,400,41335,647347,759,17,2325,0,4,1,1
1098,http://zhuwenhui2008.haodf.com/,5,149,375,41170,1129897,1472,32,3348,7,4,1,1
1099,http://yunan831.haodf.com/,5,283,2487,254602,14709299,7397,93,18535,4,4,1,1
1100,http://xinhuayezhiyi.haodf.com/,4.4,46,612,40830,269063,470,10,991,0,4,1,1
1101,http://xijingliyan.haodf.com/,4.5,211,712,35351,3343371,3178,26,4552,1,5,1,1
1102,http://lijiayi76.haodf.com/,4.5,145,736,39950,1006225,2184,5,2930,13,5,1,1
1103,http://machangsheng.haodf.com/,4.4,278,1245,116935,12834138,3699,93,8127,2,5,1,1
1104,http://zhaoliangdr.haodf.com/,4.3,140,474,61751,1230879,1811,12,3175,1,5,1,1
1105,http://doctorwq.haodf.com/,4.3,76,355,29065,1185646,1701,18,2131,1,5,1,1
1106,http://suchongyi.haodf.com/,4.2,69,312,45845,1916014,2350,55,4291,0,5,1,1
1107,http://liuxuelingdr.haodf.com/,4.3,90,248,40680,881396,1685,3,4163,0,5,1,1
1108,http://yxzhouhongmei.haodf.com/,3.9,13,106,27295,296433,939,13,1583,3,5,1,1
1109,http://yupengweidr.haodf.com/,3.7,5,21,5950,223360,570,25,1318,0,5,1,1
1110,http://wygsh.haodf.com/,5,176,592,59210,970527,1233,1,3645,3,5,1,1
1111,http://zhoulei6093.haodf.com/,4.9,157,986,72250,1259098,1473,0,2507,0,5,1,1
1112,http://zhuguoxing.haodf.com/,5,178,473,25085,1138207,2012,10,2672,0,5,1,1
1113,http://linhuayisheng.haodf.com/,4.8,124,317,35310,2303602,2801,20,4241,0,5,1,1
1114,http://zjm1818.haodf.com/,4.7,71,259,37895,491052,796,14,2704,0,5,1,1
1115,http://zhaoguixiandr.haodf.com/,4.7,106,577,39935,1492811,2256,56,3385,1,5,1,1
1116,http://lihuady.haodf.com/,4.7,164,313,28821,1028826,2250,14,2695,3,5,1,1
1117,http://dongzhao301.haodf.com/,4.7,83,162,22945,370670,851,1,1010,0,5,1,1
1118,http://wangmengyang1.haodf.com/,4.4,60,559,84645,2305751,4541,105,6749,0,5,1,1
1119,http://mlldoctor.haodf.com/,3.8,10,40,24850,361681,962,51,1697,0,5,1,1
1120,http://qinghaitao.haodf.com/,4.8,144,1395,85895,2424823,4050,225,5724,2,5,1,1
1121,http://huangyuhong66.haodf.com/,4.7,127,638,90386,4574215,3849,26,5798,0,5,1,1
1122,http://liuzhengxin.haodf.com/,4.6,74,495,56695,2112232,3511,35,5780,10,5,1,1
1123,http://fanglin020.haodf.com/,4.4,62,852,127335,3640346,4251,10,9721,0,5,1,1
1124,http://caoqian6896.haodf.com/,4.5,79,644,52603,2323022,2471,52,2458,0,5,1,1
1125,http://changhaibaiyu.haodf.com/,4.4,99,537,95593,3345007,4392,26,6307,2,5,1,1
1126,http://cuizhongmindr.haodf.com/,4.5,80,147,72920,361254,1892,50,2503,17,5,1,1
1127,http://drsongzhiqiang.haodf.com/,4.4,67,159,23290,736051,1401,33,2085,0,5,1,1
1128,http://wangyingwz.haodf.com/,4.2,38,286,82985,2236525,5724,101,8262,0,5,1,1
1129,http://liujie6.haodf.com/,5,179,1123,97235,2578561,2659,1,7325,2,5,1,1
1130,http://maojiangfeng.haodf.com/,4.8,118,483,16100,2243368,1512,38,2307,0,5,1,1
1131,http://drxhwu.haodf.com/,4.7,105,599,85753,5123133,2757,87,5885,4,5,1,1
1132,http://liwenhui.haodf.com/,4.8,157,475,51877,4931178,3556,101,3937,1,5,1,1
1133,http://renweijiaoshou.haodf.com/,4.7,70,243,36470,1376019,1947,6,3633,4,5,1,1
1134,http://wangcaihongdr.haodf.com/,4.5,50,1118,76135,3273653,4826,1459,5378,6,5,1,1
1135,http://bairan.haodf.com/,4.5,40,395,30955,570349,1326,6,2171,4,5,1,1
1136,http://lujvming.haodf.com/,4.4,19,58,12745,152926,684,0,1049,0,5,1,1
1137,http://zhangchuandr.haodf.com/,4.4,42,112,24610,406751,1038,8,2139,3,5,1,1
1138,http://liangdongfeng.haodf.com/,4.9,308,790,61876,4741322,3219,33,4679,0,5,1,1
1139,http://zhujian.haodf.com/,4.8,252,319,7425,589562,1215,5,1219,1,5,1,1
1140,http://wmjdl.haodf.com/,4.8,141,1028,146555,1327134,2650,25,5371,1,5,1,1
1141,http://yangchunhua.haodf.com/,5,298,281,40800,827231,2808,1,3934,12,5,1,1
1142,http://kevinling.haodf.com/,4.7,136,1971,92795,1141265,888,69,4624,4,5,1,1
1143,http://zhengzhaohuidr.haodf.com/,4.6,85,273,21595,412037,1316,12,2688,3,5,1,1
1144,http://lilingrheumato.haodf.com/,4.6,91,1311,60985,1489906,1823,34,3475,1,5,1,1
1145,http://fanglinkai.haodf.com/,4.5,59,403,38830,1015617,1044,18,1774,0,5,1,1
1146,http://lifen85295255.haodf.com/,4.4,85,1211,62575,2413649,1939,158,3086,0,5,1,1
1147,http://wzga.haodf.com/,4.8,107,1008,200055,2210326,2026,18,6702,8,5,1,1
1148,http://drzjxcn.haodf.com/,5,55,1084,57205,488733,1048,22,1628,4,5,1,1
1149,http://lungcancer.haodf.com/,5,106,1022,124951,6413044,4251,23,5474,0,5,1,1
1150,http://njcaomin.haodf.com/,4.9,57,362,28845,450630,1038,2,1306,0,5,1,1
1151,http://renxinling.haodf.com/,4.7,47,81,8975,250414,646,0,899,0,5,1,1
1152,http://duchangjun.haodf.com/,4.8,57,173,16280,359957,826,18,1606,1,5,1,1
1153,http://chenbozsyy.haodf.com/,4.6,25,291,58210,697425,3323,28,2110,0,5,1,1
1154,http://huyang3144.haodf.com/,4.6,47,187,36790,577365,3914,254,1146,0,5,1,1
1155,http://lifengdt.haodf.com/,4.4,15,91,19105,314356,1085,11,1408,1,5,1,1
1156,http://chenxian900508.haodf.com/,3.9,12,62,42475,1321854,1736,0,3932,0,5,1,1
1157,http://drtangzheng.haodf.com/,5,221,537,36020,2054889,2754,1,3556,11,5,1,1
1158,http://wuxfei108.haodf.com/,4.8,80,723,65085,388948,1965,28,3745,0,5,1,1
1159,http://tuyuanmao.haodf.com/,4.7,71,639,35895,594496,1189,33,1439,0,5,1,1
1160,http://wubian227.haodf.com/,4.4,40,546,55200,934070,1898,15,2856,0,5,1,1
1161,http://baidaifu2017.haodf.com/,5,98,421,26795,400968,1465,16,1698,1,5,1,1
1162,http://liweiming937.haodf.com/,4.8,62,670,62430,964321,1528,31,1766,1,5,1,1
1163,http://zlpumc2017.haodf.com/,4.9,68,103,16460,228441,1196,7,1259,5,5,1,1
1164,http://chenmiaopumch.haodf.com/,4.8,86,425,46705,2221330,2489,22,2554,0,5,1,1
1165,http://lqxyisheng.haodf.com/,4.6,53,2535,44355,1686263,2076,64,3350,3,5,1,1
1166,http://maxuzhu.haodf.com/,4.8,43,267,46401,1746782,1557,19,2170,1,5,1,1
1167,http://blueman1320.haodf.com/,4.5,34,393,66123,2975872,2473,64,3035,1,5,1,1
1168,http://Lvmeide.haodf.com/,5,84,387,82915,3889229,3246,1,6091,0,5,1,1
1169,http://clq8125195.haodf.com/,3.9,6,94,92450,1572099,3500,18,6003,0,5,1,1
1170,http://zhengchunsu.haodf.com/,3.8,4,3,1675,264834,863,0,3140,0,5,1,1
1171,http://wushuliang.haodf.com/,3.5,1,34,35730,825679,3486,16,3631,0,5,1,1
1172,http://baishuangfengdf.haodf.com/,3.5,0,8,22910,338352,1400,0,2504,0,5,1,1
1173,http://xiachengyu.haodf.com/,4.7,218,966,135340,2446069,2858,38,4331,3,5,1,1
1174,http://jiangchuhan.haodf.com/,4.8,232,529,71110,1860099,3680,18,4623,0,5,1,1
1175,http://YanlongTian.haodf.com/,4.5,104,529,33220,700353,973,1,2181,0,5,1,1
1176,http://zhanghuadoc.haodf.com/,4.6,205,413,48135,4617812,4179,968,6329,3,5,1,1
1177,http://smuwangjun.haodf.com/,4.6,125,148,42355,326460,781,77,1478,1,5,1,1
1178,http://songyuedr.haodf.com/,5,189,1550,64660,1130648,1733,15,2802,0,5,1,1
1179,http://drhuzhiwei.haodf.com/,4.9,311,535,79499,2606411,1925,53,4836,0,5,1,1
1180,http://weiyizhen.haodf.com/,4.8,163,679,37750,1227348,1257,23,2639,0,5,1,1
1181,http://fuwai.haodf.com/,4.7,303,231,42345,215706,411,12,1297,0,5,1,1
1182,http://lancetsun.haodf.com/,4.7,103,525,51935,479629,872,9,1563,1,5,1,1
1183,http://huyangdr.haodf.com/,4.7,119,555,46970,1068390,1728,11,2543,0,5,1,1
1184,http://zhaoxiaoganglung.haodf.com/,4.6,83,270,13495,498760,1692,17,1411,2,5,1,1
1185,http://chentianxiang.haodf.com/,4.5,84,320,14205,258885,1014,22,807,1,5,1,1
1186,http://wkun.haodf.com/,4.2,32,288,33000,586582,973,86,939,0,5,1,1
1187,http://drsuweijie.haodf.com/,5,399,407,104355,7194963,6348,17,12367,0,5,1,1
1188,http://pumcyuxiaobo.haodf.com/,5,356,616,156760,5429064,9239,125,11935,3,5,1,1
1189,http://mudali.haodf.com/,4.9,385,620,112245,6363061,4972,46,5910,1,5,1,1
1190,http://yxnan9988.haodf.com/,4.8,172,293,35060,1703622,3331,17,4106,1,5,1,1
1191,http://liweiboshi2.haodf.com/,4.6,141,244,71450,2443029,2214,10,6831,0,5,1,1
1192,http://plasticzhang.haodf.com/,4.6,196,318,100170,4578486,4059,8,8650,0,5,1,1
1193,http://dongjiying.haodf.com/,4.5,65,356,92395,2827204,4126,13,7651,4,5,1,1
1194,http://libo97123.haodf.com/,4.5,101,314,78670,1098057,2744,209,2120,4,5,1,1
1195,http://chengchenprs.haodf.com/,4.2,17,59,35535,488709,934,8,1866,1,5,1,1
1196,http://baoshiwei.haodf.com/,4,10,37,41125,1747790,3294,16,5416,0,5,1,1
1197,http://panbodoc.haodf.com/,4.4,107,308,39575,651990,1999,2,2013,8,5,1,1
1198,http://wangmh1970.haodf.com/,4.2,183,962,74165,1145800,2386,14,4826,2,5,1,1
1199,http://cyz200295.haodf.com/,4.3,74,546,71045,519161,1230,55,2811,6,5,1,1
1200,http://zcx33.haodf.com/,4.3,73,507,61045,947400,1870,25,4794,2,5,1,1
1201,http://hanzhonghua.haodf.com/,4.2,41,702,31645,217014,888,35,1328,2,5,1,1
1202,http://zhangcuijian.haodf.com/,4.7,218,585,34530,1200175,1765,27,2588,1,5,1,1
1203,http://zhuyao.haodf.com/,4.6,213,1256,49840,2255192,2910,81,2873,2,5,1,1
1204,http://yehuamaodr.haodf.com/,4.7,153,674,51290,447959,1040,4,2119,4,5,1,1
1205,http://hehuixing.haodf.com/,4.5,82,603,67260,962874,1122,1,2750,3,5,1,1
1206,http://hexueyou.haodf.com/,4.4,79,244,45525,1978407,2437,24,3735,3,5,1,1
1207,http://wangjinxhxq.haodf.com/,4.5,83,376,81625,1622220,1903,56,3994,1,5,1,1
1208,http://yangfanzdyfy.haodf.com/,4.6,84,129,29230,317724,1106,8,2027,0,5,1,1
1209,http://liulei84.haodf.com/,4.2,50,77,40360,352303,1168,11,1984,2,5,1,1
1210,http://zhouyfdr.haodf.com/,4.2,36,162,23335,268795,801,13,1216,2,5,1,1
1211,http://wangchaoliang200.haodf.com/,4,17,98,18205,408194,764,5,1925,0,5,1,1
1212,http://linwgacxy.haodf.com/,4.2,65,148,37210,219624,779,1,1194,0,5,1,1
1213,http://zhanghuiming1982.haodf.com/,3.7,9,26,26155,1139437,996,16,2717,0,5,1,1
1214,http://dryanjianjun.haodf.com/,4.6,204,262,20300,675304,1462,9,2198,2,5,1,1
1215,http://kingsh.haodf.com/,4.4,70,600,57227,1867970,1904,15,2845,0,5,1,1
1216,http://huxp.haodf.com/,5,111,674,49815,878625,1196,13,2108,2,5,1,1
1217,http://yinjiebjmu.haodf.com/,4.9,190,982,90448,3801484,5647,91,4975,7,5,1,1
1218,http://zhangping024.haodf.com/,5,519,2969,166270,2845931,3917,0,9562,8,5,1,1
1219,http://aizhilongdr.haodf.com/,5,398,2166,92475,1847661,2946,0,6056,4,5,1,1
1220,http://yindetao.haodf.com/,4.8,172,591,60719,1973852,1998,27,5199,4,5,1,1
1221,http://kangjie007.haodf.com/,4.6,205,1279,106740,1861164,2005,30,3432,3,5,1,1
1222,http://futao916.haodf.com/,4.5,124,450,42495,510166,1906,31,1954,4,5,1,1
1223,http://liuhaiyuan.haodf.com/,4.9,298,1789,205885,10233242,9666,14,13175,2,5,1,1
1224,http://drlupengrong.haodf.com/,5,355,2056,304035,17490048,9467,2,21001,6,5,1,1
1225,http://fangfang1968.haodf.com/,4.8,181,1045,163935,8048363,4661,17,9138,3,5,1,1
1226,http://guzhengrong008.haodf.com/,4.7,110,832,181045,9030584,5980,13,11915,13,5,1,1
1227,http://chenruiyingdr.haodf.com/,4.9,157,766,101040,1015218,3051,1,4960,5,5,1,1
1228,http://shaojundr.haodf.com/,4.7,49,422,46980,688224,1804,11,2981,1,5,1,1
1229,http://xuzhendr.haodf.com/,4.6,64,235,70510,1342371,2896,0,5879,0,5,1,1
1230,http://xiaocaiyugang.haodf.com/,4.3,37,598,136830,1773940,1878,12,7189,0,5,1,1
1231,http://sbb1982.haodf.com/,4.4,32,327,54435,356018,1561,22,2830,7,5,1,1
1232,http://wanlei2016.haodf.com/,4.4,33,337,53445,758638,2110,10,3838,2,5,1,1
1233,http://zcmjj.haodf.com/,4.7,109,1426,147575,1689075,2910,25,6771,1,5,1,1
1234,http://yinbaomin.haodf.com/,4.7,124,1221,87935,1093374,2846,6,3635,6,5,1,1
1235,http://rose13121355.haodf.com/,4.5,175,457,167993,5633808,5671,67,8968,7,5,1,1
1236,http://liguohua2015.haodf.com/,5,210,1619,140710,2922185,7138,21,6403,6,5,1,1
1237,http://dr5zhangning.haodf.com/,4.7,254,6644,480045,15045623,16346,160,11624,0,5,1,1
1238,http://wcm6705.haodf.com/,4.4,115,1046,166682,3032463,4865,23,11248,0,5,1,1
1239,http://lixiaojin2009.haodf.com/,3.9,32,219,59395,1393981,3027,8,6338,0,5,1,1
1240,http://zy665100.haodf.com/,3.5,10,96,46185,1342073,3942,73,6804,0,5,1,1
1241,http://zouliping21.haodf.com/,5,703,4431,239310,4116182,4657,15,9385,3,5,1,1
1242,http://liuzimeidr.haodf.com/,4.5,140,543,127965,2010004,3911,7,8693,8,5,1,1
1243,http://anhuipanjiahua.haodf.com/,4.6,189,1068,83325,1250881,3399,18,5705,2,5,1,1
1244,http://yangxinwei1965.haodf.com/,4.4,215,1532,124220,4285760,4922,34,10027,7,5,1,1
1245,http://sgr1966.haodf.com/,4.5,308,920,144813,4251515,5864,26,7619,3,5,1,1
1246,http://zhaobotaodr.haodf.com/,4.5,116,658,117825,930854,2089,12,5337,0,5,1,1
1247,http://nichendr.haodf.com/,4.4,96,416,68385,1124980,3535,18,6844,22,5,1,1
1248,http://zgf751008.haodf.com/,4.2,80,260,144485,1008993,2475,159,3435,1,5,1,1
